YearsFromRegistration,powerPS,kilometer,abtest_test,vehicleType_cabrio,vehicleType_coupe,vehicleType_limousine,vehicleType_others,vehicleType_small car,vehicleType_station wagon,vehicleType_suv,fuelType_diesel,fuelType_electro,fuelType_hybrid,fuelType_lpg,fuelType_other,fuelType_petrol,gearbox_manual,notRepairedDamage_yes,brand_encoded,monthOfRegistration_Q2,monthOfRegistration_Q3,monthOfRegistration_Q4,price
59,110,70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,24500
16,330,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,1,16300
8,90,20000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15500
21,72,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,19,0,1,0,1999
26,50,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,1,0,980
19,69,150000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,1,0,0,1400
17,102,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,13800
27,75,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,850
7,75,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4250
17,131,5000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,0,6000
27,101,150000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,2100
19,101,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,27,0,1,0,2700
21,60,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,1,0,0,1499
21,131,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,38,0,0,1,2490
14,110,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,7200
32,69,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,900
11,75,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38,1,0,0,6499
23,82,80000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,22,0,0,1,1500
24,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,1,0,0,1550
11,69,50000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,15,1,0,0,6999
17,136,80000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,23,0,0,1,7450
14,377,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,23500
17,128,125000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,0,1,0,7099
57,110,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,18000
21,54,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,1,0,2300
14,90,90000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,1,0,0,5500
13,156,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,0,1,0,4750
6,163,70000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,1,10300
22,144,50000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,1,9000
13,110,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,1,0,0,7999
25,75,100000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,0,3750
21,58,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,1,750
18,110,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,1,0,2500
16,197,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,8799
21,90,80000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,27,0,0,1,999
20,90,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,1800
18,208,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,1,9000
14,150,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,0,0,0,9200
21,110,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19,0,0,1,3480
23,110,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,1,0,0,600
22,192,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4400
17,232,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,8900
67,45,100000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,1,0,0,10800
26,114,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27,1,0,0,250
12,105,150000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38,1,0,0,8500
25,165,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,700
24,150,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,2500
23,110,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19,0,0,0,2400
16,174,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21,0,1,0,8900
25,60,90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,0,0,200
20,109,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,25,0,1,0,2200
10,82,40000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,1,9100
26,170,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,24,0,0,0,500
10,140,50000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,0,63000
23,125,150000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36,1,0,0,5600
15,360,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,20000
20,88,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,0,0,1,900
18,54,100000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,2990
23,105,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,38,1,0,0,1700
23,115,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,4800
16,218,80000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,17999
21,45,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1600
28,110,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,50
17,143,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,7750
18,75,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,25,0,0,1,2499
14,92,80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,35,1,0,0,8500
12,110,70000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,1,0,0,12400
23,110,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,220
13,90,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,0,0,1,4800
25,60,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,30,0,1,0,600
11,177,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,8000
14,143,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,8500
20,72,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,0,0,1,1200
15,69,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,1,0,0,4800
22,125,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,1,0,0,1400
18,41,125000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32,0,0,1,2999
18,125,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,1,0,0,3300
22,150,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,3100
15,170,100000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,14990
24,58,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,0,999
19,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,1,0,1000
20,115,100000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36,1,0,0,3700
17,224,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20,1,0,0,17800
25,150,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2000
18,166,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,8500
13,170,80000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,38,0,0,1,18900
21,150,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20,0,1,0,4500
9,105,20000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,0,1,0,16790
21,75,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,1,0,0,2000
24,90,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,31,0,0,0,1200
24,150,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1200
21,306,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,0,1,0,12500
15,110,50000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,9999
16,435,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,18400
31,165,150000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,7500
23,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1500
18,163,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38,1,0,0,4500
16,140,80000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,10600
26,60,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,1,0,0,1899
25,150,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,38,0,0,0,500
20,150,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,2850
16,110,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,24,0,1,0,2749
14,160,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24,1,0,0,9000
6,150,40000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,1,7200
13,170,90000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,18500
13,306,90000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,28200
26,321,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,14999
20,163,125000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,1,6950
25,50,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,680
11,82,40000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,1,0,8550
19,91,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,1,0,0,3400
24,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,31,1,0,0,1799
26,75,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,900
26,150,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1000
22,155,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2000
11,204,90000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,20,0,0,0,20999
26,110,5000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,0,1300
34,211,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26,1,0,0,16500
20,344,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,7900
26,116,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1350
11,179,50000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,33,0,0,1,4500
19,140,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,3600
22,60,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,38,1,0,0,550
32,90,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,11,0,1,0,1250
11,75,40000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,1,0,0,4900
19,110,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,2400
28,174,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,3500
6,110,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,6850
26,33,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,0,300
32,69,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,175
26,110,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,0,200
18,177,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,8990
14,69,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,1,0,3700
28,110,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,22,1,0,0,800
12,73,50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,0,1,0,5700
21,54,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,990
18,110,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,3400
15,286,150000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,25599
30,174,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,500
17,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,1,0,3390
16,177,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,11999
20,204,150000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,2700
16,230,50000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,0,1,0,17000
17,75,80000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,5600
15,120,100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,25,0,1,0,5950
22,50,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,1,0,0,1360
17,116,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,5200
16,110,100000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,32,0,0,1,3350
24,90,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,11,0,0,1,1850
18,140,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,5900
10,184,60000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,30,0,1,0,21990
24,50,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,1,0,0,450
18,75,125000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,4950
23,75,90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24,1,0,0,2399
13,69,70000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,6990
29,98,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,6500
20,109,150000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,555
22,105,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,650
6,58,90000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27,1,0,0,1650
14,160,125000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,11900
18,68,100000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,1,0,0,3200
13,68,50000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,36,0,1,0,4800
34,170,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3800
14,140,80000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24,1,0,0,6200
24,107,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,27,0,1,0,750
32,58,5000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,1,0,0,1899
19,210,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,24,0,0,0,2600
21,101,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,0,3700
32,90,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,22,0,0,1,250
24,197,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,2399
18,140,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6500
22,205,150000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24,1,0,0,3800
11,69,70000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10,0,0,1,5700
26,45,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,1,0,0,1111
15,232,125000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,17490
17,179,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8000
16,90,150000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10,0,1,0,3950
19,192,150000,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,8999
31,60,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,400
18,334,150000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10990
24,140,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,27,0,1,0,1250
20,152,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,0,0,1,6500
18,150,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,4500
9,184,80000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,22300
17,170,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38,0,0,1,8500
16,307,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,16500
16,163,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38,1,0,0,8600
8,275,20000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,33,1,0,0,58888
18,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,250
30,90,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,550
23,110,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,1,200
23,82,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,0,0,0,750
11,122,50000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,1,0,17500
23,150,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,3600
12,116,100000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,1,0,0,9750
22,110,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0,1,0,1600
17,200,90000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,14300
26,50,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,1,0,100
26,101,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,999
10,245,60000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,31300
17,140,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,5999
13,506,40000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,1,0,0,43900
5,174,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,2499
22,141,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,1,0,0,3900
16,140,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,31,0,0,0,11890
14,160,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,10000
9,101,30000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0,0,0,11999
12,245,125000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,22000
16,80,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,31,0,1,0,2799
27,150,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,1200
24,58,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,1,0,0,1
20,197,100000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,0,12000
17,64,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,1,3500
23,75,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,1,0,1500
13,250,70000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,0,1,14444
25,50,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,0,0,0,800
29,110,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,500
14,80,60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,6600
9,165,60000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,24,0,0,0,15900
16,140,150000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,12,1,0,0,6750
12,170,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,1,17990
21,218,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,5500
32,75,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,3800
18,68,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10,0,1,0,3150
28,150,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,4995
16,102,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,30,1,0,0,5600
18,65,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,0,0,0,1500
22,126,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,1,890
18,63,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,35,1,0,0,2150
21,116,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,3500
10,65,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,0,1100
21,116,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,0,0,0,1800
13,143,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,9900
23,90,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,0,0,0,1500
22,131,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1300
18,174,125000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,38,0,0,1,14900
9,122,20000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,16650
21,231,100000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,15500
18,66,100000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0,0,1,3000
21,143,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20,0,0,0,4350
9,250,60000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,1,0,0,42500
20,177,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,5600
17,107,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,27,0,1,0,800
22,55,5000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1,0,0,2950
26,125,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1897
9,160,30000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,1,19900
23,58,90000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,0,1500
15,140,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,6750
11,150,80000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,1,24700
17,204,80000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,0,7990
20,110,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,1,0,0,2400
23,75,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,24,0,0,0,800
21,193,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,4999
24,150,150000,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,3999
24,125,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1250
15,65,70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,0,0,1,5299
17,140,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,1,0,0,3000
19,163,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7500
45,110,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,1,0,20
26,57,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27,0,1,0,350
23,116,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,38,0,0,1,2350
7,43,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27,0,0,1,950
16,129,150000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,6450
17,90,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10,0,0,1,3550
16,163,100000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12690
26,113,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,22,0,1,0,900
15,80,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,3600
23,82,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,1,0,1100
32,150,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,0,550
27,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,38,0,0,0,150
21,131,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,1,0,0,1500
20,160,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,33,0,0,1,2699
22,75,20000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,1,0,4599
17,111,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,1,0,3250
19,110,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1555
15,239,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38,1,0,0,11000
